bag_time_ns,bag_time_utc,data
1671607557774732311,2022-12-21T07:25:57.774732311Z,95
1671607557975282362,2022-12-21T07:25:57.975282362Z,90
1671607558175646956,2022-12-21T07:25:58.175646956Z,84
1671607558374987074,2022-12-21T07:25:58.374987074Z,78
1671607558575661055,2022-12-21T07:25:58.575661055Z,73
1671607558775109104,2022-12-21T07:25:58.775109104Z,67
1671607558975719716,2022-12-21T07:25:58.975719716Z,62
1671607559175145959,2022-12-21T07:25:59.175145959Z,57
1671607559375544437,2022-12-21T07:25:59.375544437Z,50
1671607559575350222,2022-12-21T07:25:59.575350222Z,45
1671607559774872454,2022-12-21T07:25:59.774872454Z,39
1671607559975614154,2022-12-21T07:25:59.975614154Z,34
1671607560175234866,2022-12-21T07:26:00.175234866Z,28
1671607560375873894,2022-12-21T07:26:00.375873894Z,23
1671607560574898294,2022-12-21T07:26:00.574898294Z,17
1671607560775823566,2022-12-21T07:26:00.775823566Z,13
1671607560975233458,2022-12-21T07:26:00.975233458Z,9
1671607561174822307,2022-12-21T07:26:01.174822307Z,5
1671607561374883250,2022-12-21T07:26:01.374883250Z,2
1671607561575546293,2022-12-21T07:26:01.575546293Z,359
1671607561774905300,2022-12-21T07:26:01.774905300Z,357
1671607561975174373,2022-12-21T07:26:01.975174373Z,355
1671607562175805687,2022-12-21T07:26:02.175805687Z,354
1671607562375206630,2022-12-21T07:26:02.375206630Z,353
1671607562575572150,2022-12-21T07:26:02.575572150Z,353
1671607562775661956,2022-12-21T07:26:02.775661956Z,352
1671607562975725283,2022-12-21T07:26:02.975725283Z,352
1671607563175109260,2022-12-21T07:26:03.175109260Z,352
1671607563375175566,2022-12-21T07:26:03.375175566Z,352
1671607563574786102,2022-12-21T07:26:03.574786102Z,352
1671607563775155735,2022-12-21T07:26:03.775155735Z,352
1671607563974974718,2022-12-21T07:26:03.974974718Z,352
1671607564175322103,2022-12-21T07:26:04.175322103Z,352
1671607564375534732,2022-12-21T07:26:04.375534732Z,352
1671607564575201989,2022-12-21T07:26:04.575201989Z,352
1671607564775061318,2022-12-21T07:26:04.775061318Z,352
1671607564975621347,2022-12-21T07:26:04.975621347Z,352
1671607565175339646,2022-12-21T07:26:05.175339646Z,352
1671607565375816221,2022-12-21T07:26:05.375816221Z,352
1671607565575156684,2022-12-21T07:26:05.575156684Z,351
1671607565776133842,2022-12-21T07:26:05.776133842Z,352
1671607565975445899,2022-12-21T07:26:05.975445899Z,352
1671607566175517814,2022-12-21T07:26:06.175517814Z,352
1671607566375677359,2022-12-21T07:26:06.375677359Z,352
1671607566575407868,2022-12-21T07:26:06.575407868Z,352
1671607566775523487,2022-12-21T07:26:06.775523487Z,352
1671607566975615314,2022-12-21T07:26:06.975615314Z,352
1671607567175807884,2022-12-21T07:26:07.175807884Z,352
1671607567375757940,2022-12-21T07:26:07.375757940Z,352
1671607567574902073,2022-12-21T07:26:07.574902073Z,352
1671607567775120241,2022-12-21T07:26:07.775120241Z,352
1671607567975751849,2022-12-21T07:26:07.975751849Z,352
1671607568175831986,2022-12-21T07:26:08.175831986Z,351
1671607568375919936,2022-12-21T07:26:08.375919936Z,352
1671607568575410599,2022-12-21T07:26:08.575410599Z,352
1671607568775832362,2022-12-21T07:26:08.775832362Z,352
1671607568975238201,2022-12-21T07:26:08.975238201Z,352
1671607569175641408,2022-12-21T07:26:09.175641408Z,352
1671607569375881236,2022-12-21T07:26:09.375881236Z,352
1671607569576005113,2022-12-21T07:26:09.576005113Z,352
1671607569775703033,2022-12-21T07:26:09.775703033Z,352
1671607569975242186,2022-12-21T07:26:09.975242186Z,352
1671607570175075439,2022-12-21T07:26:10.175075439Z,352
1671607570375630970,2022-12-21T07:26:10.375630970Z,352
1671607570575220393,2022-12-21T07:26:10.575220393Z,352
1671607570775366916,2022-12-21T07:26:10.775366916Z,352
1671607570975586668,2022-12-21T07:26:10.975586668Z,352
1671607571175010910,2022-12-21T07:26:11.175010910Z,352
1671607571375664810,2022-12-21T07:26:11.375664810Z,353
1671607571575321964,2022-12-21T07:26:11.575321964Z,353
1671607571776382283,2022-12-21T07:26:11.776382283Z,353
1671607571975905196,2022-12-21T07:26:11.975905196Z,352
1671607572175524929,2022-12-21T07:26:12.175524929Z,352
1671607572375817208,2022-12-21T07:26:12.375817208Z,352
1671607572575206428,2022-12-21T07:26:12.575206428Z,352
1671607572775846651,2022-12-21T07:26:12.775846651Z,353
1671607572975068493,2022-12-21T07:26:12.975068493Z,352
1671607573175855425,2022-12-21T07:26:13.175855425Z,352
1671607573375432489,2022-12-21T07:26:13.375432489Z,352
1671607573574963071,2022-12-21T07:26:13.574963071Z,352
1671607573775732658,2022-12-21T07:26:13.775732658Z,352
1671607573975653491,2022-12-21T07:26:13.975653491Z,352
1671607574175946859,2022-12-21T07:26:14.175946859Z,352
1671607574375056413,2022-12-21T07:26:14.375056413Z,352
1671607574574909548,2022-12-21T07:26:14.574909548Z,352
1671607574775858107,2022-12-21T07:26:14.775858107Z,352
1671607574975550018,2022-12-21T07:26:14.975550018Z,352
1671607575174373689,2022-12-21T07:26:15.174373689Z,352
1671607575375015653,2022-12-21T07:26:15.375015653Z,352
1671607575574766478,2022-12-21T07:26:15.574766478Z,352
1671607575775612904,2022-12-21T07:26:15.775612904Z,352
1671607575974643463,2022-12-21T07:26:15.974643463Z,352
1671607576173973659,2022-12-21T07:26:16.173973659Z,352
1671607576374809372,2022-12-21T07:26:16.374809372Z,352
1671607576575009996,2022-12-21T07:26:16.575009996Z,352
1671607576774218514,2022-12-21T07:26:16.774218514Z,352
1671607576975029232,2022-12-21T07:26:16.975029232Z,352
1671607577174621347,2022-12-21T07:26:17.174621347Z,352
1671607577374952885,2022-12-21T07:26:17.374952885Z,352
1671607577574940698,2022-12-21T07:26:17.574940698Z,352
1671607577774936848,2022-12-21T07:26:17.774936848Z,352
1671607577974725159,2022-12-21T07:26:17.974725159Z,352
1671607578174521046,2022-12-21T07:26:18.174521046Z,353
1671607578374625577,2022-12-21T07:26:18.374625577Z,352
1671607578574554263,2022-12-21T07:26:18.574554263Z,352
1671607578774674809,2022-12-21T07:26:18.774674809Z,352
1671607578975030574,2022-12-21T07:26:18.975030574Z,352
1671607579174242245,2022-12-21T07:26:19.174242245Z,352
1671607579375092510,2022-12-21T07:26:19.375092510Z,352
1671607579575140700,2022-12-21T07:26:19.575140700Z,352
1671607579774856666,2022-12-21T07:26:19.774856666Z,352
1671607579974123304,2022-12-21T07:26:19.974123304Z,352
1671607580174081051,2022-12-21T07:26:20.174081051Z,352
1671607580374058389,2022-12-21T07:26:20.374058389Z,352
1671607580574055536,2022-12-21T07:26:20.574055536Z,352
1671607580774829118,2022-12-21T07:26:20.774829118Z,352
1671607580974644132,2022-12-21T07:26:20.974644132Z,352
1671607581174094116,2022-12-21T07:26:21.174094116Z,352
1671607581374382399,2022-12-21T07:26:21.374382399Z,352
1671607581574380728,2022-12-21T07:26:21.574380728Z,352
1671607581774120002,2022-12-21T07:26:21.774120002Z,352
1671607581974534085,2022-12-21T07:26:21.974534085Z,352
1671607582174940688,2022-12-21T07:26:22.174940688Z,352
1671607582374977867,2022-12-21T07:26:22.374977867Z,352
1671607582574306123,2022-12-21T07:26:22.574306123Z,352
1671607582774341074,2022-12-21T07:26:22.774341074Z,352
1671607582974221095,2022-12-21T07:26:22.974221095Z,352
1671607583175156872,2022-12-21T07:26:23.175156872Z,351
1671607583375056343,2022-12-21T07:26:23.375056343Z,352
1671607583574738178,2022-12-21T07:26:23.574738178Z,352
1671607583774302662,2022-12-21T07:26:23.774302662Z,352
1671607583974764510,2022-12-21T07:26:23.974764510Z,352
1671607584174442929,2022-12-21T07:26:24.174442929Z,352
1671607584374454976,2022-12-21T07:26:24.374454976Z,352
1671607584574007754,2022-12-21T07:26:24.574007754Z,352
1671607584774616207,2022-12-21T07:26:24.774616207Z,352
1671607584974159399,2022-12-21T07:26:24.974159399Z,352
1671607585174098527,2022-12-21T07:26:25.174098527Z,352
1671607585373964996,2022-12-21T07:26:25.373964996Z,352
1671607585574389851,2022-12-21T07:26:25.574389851Z,352
1671607585774965450,2022-12-21T07:26:25.774965450Z,352
1671607585974763961,2022-12-21T07:26:25.974763961Z,352
1671607586174367174,2022-12-21T07:26:26.174367174Z,352
1671607586374561595,2022-12-21T07:26:26.374561595Z,352
1671607586574501096,2022-12-21T07:26:26.574501096Z,352
1671607586774185844,2022-12-21T07:26:26.774185844Z,352
1671607586974614833,2022-12-21T07:26:26.974614833Z,352
1671607587175020735,2022-12-21T07:26:27.175020735Z,352
1671607587375071340,2022-12-21T07:26:27.375071340Z,352
1671607587574043981,2022-12-21T07:26:27.574043981Z,352
1671607587774197199,2022-12-21T07:26:27.774197199Z,352
1671607587974466760,2022-12-21T07:26:27.974466760Z,352
1671607588174240919,2022-12-21T07:26:28.174240919Z,352
1671607588374894095,2022-12-21T07:26:28.374894095Z,352
1671607588573896731,2022-12-21T07:26:28.573896731Z,352
1671607588774272620,2022-12-21T07:26:28.774272620Z,352
1671607588975035943,2022-12-21T07:26:28.975035943Z,352
1671607589174666849,2022-12-21T07:26:29.174666849Z,352
1671607589374710580,2022-12-21T07:26:29.374710580Z,352
1671607589574297481,2022-12-21T07:26:29.574297481Z,352
1671607589774869957,2022-12-21T07:26:29.774869957Z,352
1671607589974414356,2022-12-21T07:26:29.974414356Z,351
1671607590174715923,2022-12-21T07:26:30.174715923Z,352
1671607590374538331,2022-12-21T07:26:30.374538331Z,352
1671607590574098598,2022-12-21T07:26:30.574098598Z,352
1671607590775745863,2022-12-21T07:26:30.775745863Z,352
1671607590974736170,2022-12-21T07:26:30.974736170Z,352
1671607591174610728,2022-12-21T07:26:31.174610728Z,352
1671607591374398901,2022-12-21T07:26:31.374398901Z,351
1671607591574989284,2022-12-21T07:26:31.574989284Z,351
1671607591774911572,2022-12-21T07:26:31.774911572Z,351
1671607591974719922,2022-12-21T07:26:31.974719922Z,351
1671607592174232107,2022-12-21T07:26:32.174232107Z,350
1671607592375062087,2022-12-21T07:26:32.375062087Z,350
1671607592574990011,2022-12-21T07:26:32.574990011Z,351
1671607592774321982,2022-12-21T07:26:32.774321982Z,350
1671607592974989124,2022-12-21T07:26:32.974989124Z,350
1671607593174645802,2022-12-21T07:26:33.174645802Z,351
1671607593374764693,2022-12-21T07:26:33.374764693Z,351
1671607593574499581,2022-12-21T07:26:33.574499581Z,351
1671607593774314407,2022-12-21T07:26:33.774314407Z,351
1671607593974070916,2022-12-21T07:26:33.974070916Z,352
1671607594174361325,2022-12-21T07:26:34.174361325Z,352
1671607594374219866,2022-12-21T07:26:34.374219866Z,352
1671607594574380404,2022-12-21T07:26:34.574380404Z,353
1671607594774372322,2022-12-21T07:26:34.774372322Z,353
1671607594974909587,2022-12-21T07:26:34.974909587Z,353
1671607595174864601,2022-12-21T07:26:35.174864601Z,353
1671607595374259838,2022-12-21T07:26:35.374259838Z,354
1671607595574874300,2022-12-21T07:26:35.574874300Z,354
1671607595775053449,2022-12-21T07:26:35.775053449Z,353
1671607595974102123,2022-12-21T07:26:35.974102123Z,353
1671607596174928892,2022-12-21T07:26:36.174928892Z,353
1671607596375099715,2022-12-21T07:26:36.375099715Z,353
1671607596574631824,2022-12-21T07:26:36.574631824Z,353
1671607596775078302,2022-12-21T07:26:36.775078302Z,353
1671607596974080692,2022-12-21T07:26:36.974080692Z,354
1671607597174886731,2022-12-21T07:26:37.174886731Z,356
1671607597374337195,2022-12-21T07:26:37.374337195Z,359
1671607597574382708,2022-12-21T07:26:37.574382708Z,4
1671607597774943550,2022-12-21T07:26:37.774943550Z,8
1671607597974093041,2022-12-21T07:26:37.974093041Z,11
1671607598174224685,2022-12-21T07:26:38.174224685Z,16
1671607598374900244,2022-12-21T07:26:38.374900244Z,21
1671607598574241773,2022-12-21T07:26:38.574241773Z,26
1671607598774751212,2022-12-21T07:26:38.774751212Z,32
1671607598974507513,2022-12-21T07:26:38.974507513Z,38
1671607599174521410,2022-12-21T07:26:39.174521410Z,42
1671607599374170906,2022-12-21T07:26:39.374170906Z,46
1671607599574572520,2022-12-21T07:26:39.574572520Z,49
1671607599774764018,2022-12-21T07:26:39.774764018Z,53
1671607599974538328,2022-12-21T07:26:39.974538328Z,58
1671607600174502893,2022-12-21T07:26:40.174502893Z,64
1671607600374150104,2022-12-21T07:26:40.374150104Z,69
1671607600574763405,2022-12-21T07:26:40.574763405Z,75
1671607600774870523,2022-12-21T07:26:40.774870523Z,79
1671607600974242891,2022-12-21T07:26:40.974242891Z,84
1671607601174807557,2022-12-21T07:26:41.174807557Z,88
1671607601374395105,2022-12-21T07:26:41.374395105Z,90
1671607601574262847,2022-12-21T07:26:41.574262847Z,92
1671607601774179123,2022-12-21T07:26:41.774179123Z,95
1671607601974967964,2022-12-21T07:26:41.974967964Z,96
1671607602174345984,2022-12-21T07:26:42.174345984Z,97
1671607602373622219,2022-12-21T07:26:42.373622219Z,98
1671607602575157827,2022-12-21T07:26:42.575157827Z,99
1671607602774595211,2022-12-21T07:26:42.774595211Z,100
1671607602974496494,2022-12-21T07:26:42.974496494Z,101
1671607603175179877,2022-12-21T07:26:43.175179877Z,102
1671607603374816759,2022-12-21T07:26:43.374816759Z,101
1671607603573928713,2022-12-21T07:26:43.573928713Z,101
1671607603774820589,2022-12-21T07:26:43.774820589Z,100
1671607603974287443,2022-12-21T07:26:43.974287443Z,99
1671607604174237875,2022-12-21T07:26:44.174237875Z,99
1671607604373667538,2022-12-21T07:26:44.373667538Z,99
1671607604574081594,2022-12-21T07:26:44.574081594Z,99
1671607604773719868,2022-12-21T07:26:44.773719868Z,101
1671607604974319069,2022-12-21T07:26:44.974319069Z,104
1671607605174079738,2022-12-21T07:26:45.174079738Z,106
1671607605374055537,2022-12-21T07:26:45.374055537Z,109
1671607605573553805,2022-12-21T07:26:45.573553805Z,111
1671607605774143471,2022-12-21T07:26:45.774143471Z,115
1671607605974005553,2022-12-21T07:26:45.974005553Z,118
1671607606173381498,2022-12-21T07:26:46.173381498Z,121
1671607606374028337,2022-12-21T07:26:46.374028337Z,124
1671607606573755482,2022-12-21T07:26:46.573755482Z,127
1671607606773711995,2022-12-21T07:26:46.773711995Z,130
1671607606974227747,2022-12-21T07:26:46.974227747Z,133
1671607607173355420,2022-12-21T07:26:47.173355420Z,136
1671607607374036874,2022-12-21T07:26:47.374036874Z,140
1671607607573500033,2022-12-21T07:26:47.573500033Z,142
1671607607773135846,2022-12-21T07:26:47.773135846Z,146
1671607607973980447,2022-12-21T07:26:47.973980447Z,149
1671607608174141165,2022-12-21T07:26:48.174141165Z,152
1671607608373778819,2022-12-21T07:26:48.373778819Z,155
1671607608573735796,2022-12-21T07:26:48.573735796Z,158
1671607608773461042,2022-12-21T07:26:48.773461042Z,161
1671607608973707012,2022-12-21T07:26:48.973707012Z,164
1671607609173891679,2022-12-21T07:26:49.173891679Z,167
1671607609375162064,2022-12-21T07:26:49.375162064Z,170
1671607609573160495,2022-12-21T07:26:49.573160495Z,171
1671607609773710242,2022-12-21T07:26:49.773710242Z,172
1671607609973204328,2022-12-21T07:26:49.973204328Z,173
1671607610173186616,2022-12-21T07:26:50.173186616Z,173
1671607610373294429,2022-12-21T07:26:50.373294429Z,174
1671607610573556994,2022-12-21T07:26:50.573556994Z,173
1671607610773482790,2022-12-21T07:26:50.773482790Z,173
1671607610973400693,2022-12-21T07:26:50.973400693Z,173
1671607611173343188,2022-12-21T07:26:51.173343188Z,174
1671607611373942473,2022-12-21T07:26:51.373942473Z,174
1671607611573206258,2022-12-21T07:26:51.573206258Z,173
1671607611773246763,2022-12-21T07:26:51.773246763Z,173
1671607611974024662,2022-12-21T07:26:51.974024662Z,173
1671607612173691363,2022-12-21T07:26:52.173691363Z,173
1671607612374072504,2022-12-21T07:26:52.374072504Z,172
1671607612573539340,2022-12-21T07:26:52.573539340Z,172
1671607612774189946,2022-12-21T07:26:52.774189946Z,172
1671607612973361308,2022-12-21T07:26:52.973361308Z,171
1671607613173688082,2022-12-21T07:26:53.173688082Z,171
1671607613373831616,2022-12-21T07:26:53.373831616Z,171
1671607613573519666,2022-12-21T07:26:53.573519666Z,172
1671607613773614560,2022-12-21T07:26:53.773614560Z,172
1671607613974009151,2022-12-21T07:26:53.974009151Z,172
1671607614173460453,2022-12-21T07:26:54.173460453Z,172
1671607614373619412,2022-12-21T07:26:54.373619412Z,172
1671607614573908564,2022-12-21T07:26:54.573908564Z,172
1671607614774190336,2022-12-21T07:26:54.774190336Z,172
1671607614973698208,2022-12-21T07:26:54.973698208Z,173
1671607615173269640,2022-12-21T07:26:55.173269640Z,172
1671607615373176950,2022-12-21T07:26:55.373176950Z,172
1671607615573556454,2022-12-21T07:26:55.573556454Z,172
1671607615773684952,2022-12-21T07:26:55.773684952Z,172
1671607615973411237,2022-12-21T07:26:55.973411237Z,172
1671607616173868831,2022-12-21T07:26:56.173868831Z,172
1671607616373963548,2022-12-21T07:26:56.373963548Z,172
1671607616573942686,2022-12-21T07:26:56.573942686Z,172
1671607616775281596,2022-12-21T07:26:56.775281596Z,172
1671607616973319150,2022-12-21T07:26:56.973319150Z,172
1671607617173284690,2022-12-21T07:26:57.173284690Z,173
1671607617373121817,2022-12-21T07:26:57.373121817Z,172
1671607617573181822,2022-12-21T07:26:57.573181822Z,172
1671607617774108927,2022-12-21T07:26:57.774108927Z,172
1671607617973936036,2022-12-21T07:26:57.973936036Z,172
1671607618173451207,2022-12-21T07:26:58.173451207Z,172
1671607618373433056,2022-12-21T07:26:58.373433056Z,173
1671607618573933999,2022-12-21T07:26:58.573933999Z,173
1671607618774133811,2022-12-21T07:26:58.774133811Z,173
1671607618973657539,2022-12-21T07:26:58.973657539Z,172
1671607619173959535,2022-12-21T07:26:59.173959535Z,172
1671607619374021807,2022-12-21T07:26:59.374021807Z,172
1671607619573429520,2022-12-21T07:26:59.573429520Z,173
1671607619773855205,2022-12-21T07:26:59.773855205Z,172
1671607619974014833,2022-12-21T07:26:59.974014833Z,173
1671607620173675218,2022-12-21T07:27:00.173675218Z,172
1671607620373558191,2022-12-21T07:27:00.373558191Z,172
1671607620573490105,2022-12-21T07:27:00.573490105Z,172
1671607620773931438,2022-12-21T07:27:00.773931438Z,172
1671607620973617929,2022-12-21T07:27:00.973617929Z,172
1671607621174197982,2022-12-21T07:27:01.174197982Z,172
1671607621373333585,2022-12-21T07:27:01.373333585Z,172
1671607621574165849,2022-12-21T07:27:01.574165849Z,173
1671607621773683715,2022-12-21T07:27:01.773683715Z,173
1671607621973986484,2022-12-21T07:27:01.973986484Z,173
1671607622174114806,2022-12-21T07:27:02.174114806Z,173
1671607622374211659,2022-12-21T07:27:02.374211659Z,173
1671607622574012688,2022-12-21T07:27:02.574012688Z,173
1671607622773940383,2022-12-21T07:27:02.773940383Z,173
1671607622973471820,2022-12-21T07:27:02.973471820Z,174
1671607623173899450,2022-12-21T07:27:03.173899450Z,173
1671607623373809532,2022-12-21T07:27:03.373809532Z,173
1671607623573576024,2022-12-21T07:27:03.573576024Z,172
1671607623773795919,2022-12-21T07:27:03.773795919Z,173
1671607623973963074,2022-12-21T07:27:03.973963074Z,173
1671607624173856741,2022-12-21T07:27:04.173856741Z,173
1671607624373430120,2022-12-21T07:27:04.373430120Z,173
1671607624573913405,2022-12-21T07:27:04.573913405Z,173
1671607624773996434,2022-12-21T07:27:04.773996434Z,174
1671607624974175581,2022-12-21T07:27:04.974175581Z,174
1671607625173700421,2022-12-21T07:27:05.173700421Z,174
1671607625374161604,2022-12-21T07:27:05.374161604Z,174
1671607625573997465,2022-12-21T07:27:05.573997465Z,174
1671607625773435998,2022-12-21T07:27:05.773435998Z,174
1671607625973602073,2022-12-21T07:27:05.973602073Z,173
1671607626173829959,2022-12-21T07:27:06.173829959Z,174
1671607626373182488,2022-12-21T07:27:06.373182488Z,174
1671607626573558495,2022-12-21T07:27:06.573558495Z,174
1671607626774406350,2022-12-21T07:27:06.774406350Z,174
1671607626973225542,2022-12-21T07:27:06.973225542Z,173
1671607627173338581,2022-12-21T07:27:07.173338581Z,173
1671607627373933337,2022-12-21T07:27:07.373933337Z,173
1671607627573708256,2022-12-21T07:27:07.573708256Z,173
1671607627773546415,2022-12-21T07:27:07.773546415Z,173
1671607627974153071,2022-12-21T07:27:07.974153071Z,173
1671607628173672491,2022-12-21T07:27:08.173672491Z,173
1671607628373933428,2022-12-21T07:27:08.373933428Z,172
1671607628573934876,2022-12-21T07:27:08.573934876Z,173
1671607628773602143,2022-12-21T07:27:08.773602143Z,173
1671607628973414468,2022-12-21T07:27:08.973414468Z,173
1671607629173717406,2022-12-21T07:27:09.173717406Z,173
1671607629374151679,2022-12-21T07:27:09.374151679Z,173
1671607629573492125,2022-12-21T07:27:09.573492125Z,173
1671607629773829425,2022-12-21T07:27:09.773829425Z,173
1671607629973522326,2022-12-21T07:27:09.973522326Z,173
1671607630174147835,2022-12-21T07:27:10.174147835Z,173
1671607630372796522,2022-12-21T07:27:10.372796522Z,173
1671607630573794284,2022-12-21T07:27:10.573794284Z,173
1671607630772694460,2022-12-21T07:27:10.772694460Z,173
1671607630973884025,2022-12-21T07:27:10.973884025Z,173
1671607631173872665,2022-12-21T07:27:11.173872665Z,173
1671607631373058186,2022-12-21T07:27:11.373058186Z,173
1671607631573705590,2022-12-21T07:27:11.573705590Z,173
1671607631772959906,2022-12-21T07:27:11.772959906Z,173
1671607631973049500,2022-12-21T07:27:11.973049500Z,173
1671607632173255961,2022-12-21T07:27:12.173255961Z,173
1671607632373054065,2022-12-21T07:27:12.373054065Z,173
1671607632572707723,2022-12-21T07:27:12.572707723Z,173
1671607632773161972,2022-12-21T07:27:12.773161972Z,173
1671607632972978684,2022-12-21T07:27:12.972978684Z,173
1671607633172665702,2022-12-21T07:27:13.172665702Z,173
1671607633373081080,2022-12-21T07:27:13.373081080Z,173
1671607633572706719,2022-12-21T07:27:13.572706719Z,173
1671607633772557376,2022-12-21T07:27:13.772557376Z,174
1671607633972501685,2022-12-21T07:27:13.972501685Z,173
1671607634173296746,2022-12-21T07:27:14.173296746Z,173
1671607634373108475,2022-12-21T07:27:14.373108475Z,173
1671607634573470385,2022-12-21T07:27:14.573470385Z,173
1671607634772572658,2022-12-21T07:27:14.772572658Z,173
1671607634972340352,2022-12-21T07:27:14.972340352Z,173
1671607635172604069,2022-12-21T07:27:15.172604069Z,173
1671607635372629435,2022-12-21T07:27:15.372629435Z,173
1671607635572683737,2022-12-21T07:27:15.572683737Z,173
1671607635773062243,2022-12-21T07:27:15.773062243Z,173
1671607635973271843,2022-12-21T07:27:15.973271843Z,173
1671607636172489139,2022-12-21T07:27:16.172489139Z,173
1671607636372655162,2022-12-21T07:27:16.372655162Z,173
1671607636572465145,2022-12-21T07:27:16.572465145Z,173
1671607636773306181,2022-12-21T07:27:16.773306181Z,173
1671607636972887482,2022-12-21T07:27:16.972887482Z,173
1671607637173577200,2022-12-21T07:27:17.173577200Z,174
1671607637372948847,2022-12-21T07:27:17.372948847Z,174
1671607637572981021,2022-12-21T07:27:17.572981021Z,173
1671607637772391463,2022-12-21T07:27:17.772391463Z,173
1671607637973390306,2022-12-21T07:27:17.973390306Z,173
1671607638172965911,2022-12-21T07:27:18.172965911Z,173
1671607638372424659,2022-12-21T07:27:18.372424659Z,174
1671607638573229097,2022-12-21T07:27:18.573229097Z,174
1671607638772607385,2022-12-21T07:27:18.772607385Z,174
1671607638972527355,2022-12-21T07:27:18.972527355Z,173
1671607639172915753,2022-12-21T07:27:19.172915753Z,173
1671607639373202112,2022-12-21T07:27:19.373202112Z,173
1671607639572447451,2022-12-21T07:27:19.572447451Z,173
1671607639772585916,2022-12-21T07:27:19.772585916Z,173
1671607639972727618,2022-12-21T07:27:19.972727618Z,174
1671607640173184230,2022-12-21T07:27:20.173184230Z,174
1671607640372730390,2022-12-21T07:27:20.372730390Z,174
1671607640572921693,2022-12-21T07:27:20.572921693Z,175
1671607640772789793,2022-12-21T07:27:20.772789793Z,176
1671607640972644506,2022-12-21T07:27:20.972644506Z,175
1671607641172557417,2022-12-21T07:27:21.172557417Z,175
1671607641373105563,2022-12-21T07:27:21.373105563Z,173
1671607641572538679,2022-12-21T07:27:21.572538679Z,172
1671607641772366976,2022-12-21T07:27:21.772366976Z,172
1671607641973465731,2022-12-21T07:27:21.973465731Z,173
1671607642172862677,2022-12-21T07:27:22.172862677Z,174
1671607642372644424,2022-12-21T07:27:22.372644424Z,176
1671607642573407718,2022-12-21T07:27:22.573407718Z,178
1671607642772681116,2022-12-21T07:27:22.772681116Z,182
1671607642972446838,2022-12-21T07:27:22.972446838Z,189
1671607643172830641,2022-12-21T07:27:23.172830641Z,196
1671607643372548163,2022-12-21T07:27:23.372548163Z,204
1671607643573106169,2022-12-21T07:27:23.573106169Z,212
1671607643773261599,2022-12-21T07:27:23.773261599Z,221
1671607643972440753,2022-12-21T07:27:23.972440753Z,228
1671607644173099894,2022-12-21T07:27:24.173099894Z,236
1671607644372784370,2022-12-21T07:27:24.372784370Z,243
1671607644573154456,2022-12-21T07:27:24.573154456Z,250
1671607644773087589,2022-12-21T07:27:24.773087589Z,258
1671607644972623280,2022-12-21T07:27:24.972623280Z,266
1671607645172941083,2022-12-21T07:27:25.172941083Z,274
1671607645372477415,2022-12-21T07:27:25.372477415Z,282
1671607645573133679,2022-12-21T07:27:25.573133679Z,290
1671607645773064656,2022-12-21T07:27:25.773064656Z,296
1671607645973351012,2022-12-21T07:27:25.973351012Z,302
1671607646172671073,2022-12-21T07:27:26.172671073Z,307
1671607646373049767,2022-12-21T07:27:26.373049767Z,311
1671607646572859456,2022-12-21T07:27:26.572859456Z,313
1671607646772462632,2022-12-21T07:27:26.772462632Z,315
1671607646972989769,2022-12-21T07:27:26.972989769Z,317
1671607647172506167,2022-12-21T07:27:27.172506167Z,317
1671607647372941180,2022-12-21T07:27:27.372941180Z,317
1671607647572926002,2022-12-21T07:27:27.572926002Z,316
1671607647773360181,2022-12-21T07:27:27.773360181Z,316
1671607647972762670,2022-12-21T07:27:27.972762670Z,316
1671607648172893051,2022-12-21T07:27:28.172893051Z,315
1671607648372485544,2022-12-21T07:27:28.372485544Z,314
1671607648572403136,2022-12-21T07:27:28.572403136Z,314
1671607648774008388,2022-12-21T07:27:28.774008388Z,314
1671607648973112462,2022-12-21T07:27:28.973112462Z,314
1671607649173520719,2022-12-21T07:27:29.173520719Z,314
1671607649372683116,2022-12-21T07:27:29.372683116Z,314
1671607649573476793,2022-12-21T07:27:29.573476793Z,314
1671607649772916473,2022-12-21T07:27:29.772916473Z,314
1671607649973240651,2022-12-21T07:27:29.973240651Z,314
1671607650173367024,2022-12-21T07:27:30.173367024Z,314
1671607650372584799,2022-12-21T07:27:30.372584799Z,314
1671607650572844574,2022-12-21T07:27:30.572844574Z,314
1671607650772696075,2022-12-21T07:27:30.772696075Z,314
1671607650972724227,2022-12-21T07:27:30.972724227Z,313
1671607651173304156,2022-12-21T07:27:31.173304156Z,313
1671607651372936009,2022-12-21T07:27:31.372936009Z,313
1671607651573257427,2022-12-21T07:27:31.573257427Z,313
1671607651772358008,2022-12-21T07:27:31.772358008Z,313
1671607651972901406,2022-12-21T07:27:31.972901406Z,313
1671607652172381424,2022-12-21T07:27:32.172381424Z,313
1671607652373157286,2022-12-21T07:27:32.373157286Z,313
1671607652573149758,2022-12-21T07:27:32.573149758Z,313
1671607652772870707,2022-12-21T07:27:32.772870707Z,312
1671607652972382643,2022-12-21T07:27:32.972382643Z,312
1671607653172931686,2022-12-21T07:27:33.172931686Z,313
1671607653373224403,2022-12-21T07:27:33.373224403Z,313
1671607653572536959,2022-12-21T07:27:33.572536959Z,313
1671607653772667354,2022-12-21T07:27:33.772667354Z,313
1671607653973118920,2022-12-21T07:27:33.973118920Z,313
